review_batch,area_id,spatial_validation_zone,candidate_origin,experimental_reliability_score_v3,experimental_reliability_class_v3,experimental_reliability_label_v3,area_ha_raw,area_bin_raw,n_points,n_parts,n_points_bin,n_parts_bin,current_high_confidence_v2,identity_reference_match,strict_reference_match,large_polygon_flag,small_candidate_flag,complex_boundary_flag,reliability_model_version,reliability_model_status
compatible_borderline,48382e42-5690-4ef1-b39d-f287f442e67a,central_calabria,added_candidate,0.6973803924054448,compatible,Compatibile diagnostico,15.920800021273035,ge_5_00_ha,594,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,8682c833-c6bf-43d7-8c60-5b505be389d1,north_calabria,added_candidate,0.49999304284548113,low,Bassa affidabilità diagnostica,2.160387878291127,2_00_5_00_ha,283,1,gt_250,singlepart,False,False,False,False,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,9b8aa5c0-889d-4e11-8e3e-f484b6855eb8,central_calabria,current_high_confidence,0.4999887963916491,low,Bassa affidabilità diagnostica,1.764624151997444,1_00_2_00_ha,102,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,c5c9bd7b-d86e-4665-a704-c134622d6aa9,north_calabria,added_candidate,0.4999862572278236,low,Bassa affidabilità diagnostica,2.4316597830029636,2_00_5_00_ha,344,1,gt_250,singlepart,False,False,False,False,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,b5b1cfc0-1419-47fb-9ef6-ec06eef893e8,north_calabria,current_high_confidence,0.4999836008261635,low,Bassa affidabilità diagnostica,0.7841372132927562,0_50_1_00_ha,149,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,760cb17a-e55d-4a8d-b7aa-53afa2d82d42,north_calabria,current_high_confidence,0.49998352626882275,low,Bassa affidabilità diagnostica,0.7830709253435076,0_50_1_00_ha,106,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,ed6feba5-24d8-45fb-b029-8daf365a592c,north_calabria,current_high_confidence,0.499976907308026,low,Bassa affidabilità diagnostica,0.6927271336586723,0_50_1_00_ha,151,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,6fdc3bd6-fc6f-48f4-aa27-c24200059848,central_calabria,current_high_confidence,0.4999643697786934,low,Bassa affidabilità diagnostica,5.221230799605255,ge_5_00_ha,78,1,51_100,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,58f3b912-675f-437c-b637-914705d4dfc2,central_calabria,added_candidate,0.4999602356254089,low,Bassa affidabilità diagnostica,7.22862536225548,ge_5_00_ha,257,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,5835ea7d-c291-4559-ba6b-f86c87f8db97,north_calabria,current_high_confidence,0.4999312779042489,low,Bassa affidabilità diagnostica,0.8430512805669741,0_50_1_00_ha,146,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,c191ee15-b94a-4f54-9f9f-691969072d56,central_calabria,current_high_confidence,0.4999186646385742,low,Bassa affidabilità diagnostica,0.7772474046680535,0_50_1_00_ha,18,1,le_20,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,e14a6370-ac2a-443a-af1c-f39363175d8f,north_calabria,current_high_confidence,0.49991223742181345,low,Bassa affidabilità diagnostica,0.9534539225621953,0_50_1_00_ha,152,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,3b79228c-b0a9-4280-8663-789986f9d428,central_calabria,current_high_confidence,0.49990325310567973,low,Bassa affidabilità diagnostica,2.1553465656867523,2_00_5_00_ha,87,1,51_100,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,c7fea77e-28e4-47d0-a3d4-c6353875db81,central_calabria,current_high_confidence,0.49990293398440033,low,Bassa affidabilità diagnostica,0.5818563254655617,0_50_1_00_ha,10,1,le_20,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,85ef87d0-7ec9-4443-906c-f5b6391b2c97,central_calabria,current_high_confidence,0.49990159276271084,low,Bassa affidabilità diagnostica,3.1486835055866664,2_00_5_00_ha,21,1,21_50,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,b9f34e72-51e1-4da4-b654-fd3e23f94e37,central_calabria,added_candidate,0.4998837496925407,low,Bassa affidabilità diagnostica,7.576106448275862,ge_5_00_ha,323,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,1de8900c-40e6-497a-8ad8-a5bd2e87940f,north_calabria,added_candidate,0.4998823517502829,low,Bassa affidabilità diagnostica,5.038860756073561,ge_5_00_ha,875,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,f97cbe1a-1b51-4df0-9ffd-1e49b2bbcee6,north_calabria,current_high_confidence,0.49986958604686255,low,Bassa affidabilità diagnostica,0.868172082097455,0_50_1_00_ha,166,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,3e9f9ee4-923d-47dd-acdc-94e52f3a4968,north_calabria,current_high_confidence,0.4998603105082037,low,Bassa affidabilità diagnostica,0.9596168934995005,0_50_1_00_ha,123,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,03548d4b-f68e-4d85-8952-44c2093ed418,south_calabria,current_high_confidence,0.49985311024817386,low,Bassa affidabilità diagnostica,6.330231479773718,ge_5_00_ha,102,1,101_250,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,dbc2bee7-0c49-478c-9e0d-643e8049073d,north_calabria,current_high_confidence,0.49984914735437275,low,Bassa affidabilità diagnostica,1.3192023777157806,1_00_2_00_ha,68,1,51_100,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,174c9cda-91b7-42cf-a87d-830bf21d481d,central_calabria,current_high_confidence,0.49984846131732696,low,Bassa affidabilità diagnostica,0.8769675066905249,0_50_1_00_ha,6,1,le_20,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,07254840-8c1c-42a4-933c-1c308e76f4d5,central_calabria,added_candidate,0.49984464636729714,low,Bassa affidabilità diagnostica,5.473015629583513,ge_5_00_ha,209,1,101_250,singlepart,False,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,963c7cc3-ec70-4419-910d-312f678d72c6,central_calabria,current_high_confidence,0.499844017706097,low,Bassa affidabilità diagnostica,0.6218893008915326,0_50_1_00_ha,15,1,le_20,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,602c71c8-8870-44e6-8820-a67dd3b52f74,central_calabria,added_candidate,0.4998121732799002,low,Bassa affidabilità diagnostica,4.22022203869702,2_00_5_00_ha,293,1,gt_250,singlepart,False,False,False,False,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,ed89eb94-adc1-4138-9e75-d9cb77739b39,north_calabria,added_candidate,0.4998118640757209,low,Bassa affidabilità diagnostica,2.270223150590256,2_00_5_00_ha,260,1,gt_250,singlepart,False,False,False,False,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,013666e9-e162-440c-a3c3-3dfba6fdd905,central_calabria,added_candidate,0.49978916189148215,low,Bassa affidabilità diagnostica,8.342639616191319,ge_5_00_ha,844,1,gt_250,singlepart,False,False,False,True,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,795c3506-a844-4a7a-8766-9af54a87bdc6,north_calabria,current_high_confidence,0.49977708609024807,low,Bassa affidabilità diagnostica,0.737926630396949,0_50_1_00_ha,159,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,f8386340-8a3c-4ed8-8cbd-e85c8242d20b,north_calabria,current_high_confidence,0.49976310096127574,low,Bassa affidabilità diagnostica,0.9245469432547516,0_50_1_00_ha,137,1,101_250,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_borderline,a958d2b4-b381-4d4b-b4ba-195e16d1ab8e,north_calabria,added_candidate,0.4997482047572586,low,Bassa affidabilità diagnostica,2.4675878216245315,2_00_5_00_ha,392,1,gt_250,singlepart,False,False,False,False,False,True,regional_reliability_score_exp_v3,experimental
low_borderline,7dae79b5-fd6e-4512-b2b1-1215f1a8b5d0,central_calabria,current_high_confidence,0.49974565670374604,low,Bassa affidabilità diagnostica,1.8001142970637138,1_00_2_00_ha,102,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,86cddabd-6157-492b-a7ec-5ca4b6e323f0,central_calabria,current_high_confidence,0.499723975300829,low,Bassa affidabilità diagnostica,1.7487217884283146,1_00_2_00_ha,70,1,51_100,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,3d880eed-55c6-4a37-bb81-9a53e097e921,north_calabria,added_candidate,0.49972217979065037,low,Bassa affidabilità diagnostica,1.143963488274369,1_00_2_00_ha,201,1,101_250,singlepart,False,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,68c89924-765f-458a-ba55-73cf47d9b674,south_calabria,current_high_confidence,0.4997067264250787,low,Bassa affidabilità diagnostica,4.178002629091117,2_00_5_00_ha,107,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,67358229-4f88-4f80-963e-5a5f55d6c6e7,south_calabria,current_high_confidence,0.4996881857105962,low,Bassa affidabilità diagnostica,7.262118008458021,ge_5_00_ha,147,1,101_250,singlepart,True,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,1bd71883-5124-4b9e-abbe-f1a208b2b726,central_calabria,added_candidate,0.4996854130286233,low,Bassa affidabilità diagnostica,5.790395584007841,ge_5_00_ha,218,1,101_250,singlepart,False,False,False,True,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,ac507764-3dc3-412f-a7f7-f959734aee55,central_calabria,current_high_confidence,0.4996752995005104,low,Bassa affidabilità diagnostica,2.1430498450723148,2_00_5_00_ha,178,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,92e3c34e-bc33-461b-a7f9-40c728bf4942,central_calabria,current_high_confidence,0.49967240761241066,low,Bassa affidabilità diagnostica,2.0643809656679784,2_00_5_00_ha,64,1,51_100,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,2486fa8a-ad1c-4c54-b887-c89f23e21f6f,central_calabria,current_high_confidence,0.4996698498427799,low,Bassa affidabilità diagnostica,1.8095112784003127,1_00_2_00_ha,115,1,101_250,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,aaeb1714-fba3-4f1c-ac28-a49fc5f68312,north_calabria,added_candidate,0.49966265444777536,low,Bassa affidabilità diagnostica,1.21495257174584,1_00_2_00_ha,184,1,101_250,singlepart,False,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_borderline,aee88e8f-f8bf-4ba1-b180-637a0248298c,north_calabria,current_high_confidence,0.4996158616848586,low,Bassa affidabilità diagnostica,1.5339546875199213,1_00_2_00_ha,87,1,51_100,singlepart,True,False,False,False,False,False,regional_reliability_score_exp_v3,experimental
low_bottom,633a1144-9ef1-41f4-964e-9a1c1410712b,south_calabria,added_candidate,0.061547140643813975,low,Bassa affidabilità diagnostica,0.5906549833642384,0_50_1_00_ha,45,1,21_50,singlepart,False,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,73246a4a-73fc-4f19-96eb-2312ed6f2d6a,south_calabria,current_high_confidence,0.0691333240114868,low,Bassa affidabilità diagnostica,0.5128597445637806,0_50_1_00_ha,50,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,321203a9-8f15-45d3-bbea-89378bd79f55,south_calabria,current_high_confidence,0.06943445096958907,low,Bassa affidabilità diagnostica,0.500085338142984,0_50_1_00_ha,48,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,f821cbb3-bad6-4fd3-bb35-0cb9ea2f4725,south_calabria,current_high_confidence,0.07048219959226404,low,Bassa affidabilità diagnostica,0.5275871285400197,0_50_1_00_ha,49,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,b7fcbf1b-97a2-4091-8c77-92b40e866de1,south_calabria,current_high_confidence,0.07087861613294905,low,Bassa affidabilità diagnostica,0.5013330579042397,0_50_1_00_ha,50,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,8a384f3a-1d51-4b30-a32f-8832395b394c,south_calabria,current_high_confidence,0.07146564971230993,low,Bassa affidabilità diagnostica,0.5327524777260815,0_50_1_00_ha,48,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,614c8c31-6e54-4456-9615-cde6d12f0b09,south_calabria,current_high_confidence,0.07256576701360769,low,Bassa affidabilità diagnostica,0.5313665714503215,0_50_1_00_ha,49,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,2c66dd72-837e-4ae7-ab86-927adf3f6878,south_calabria,current_high_confidence,0.07319947409355901,low,Bassa affidabilità diagnostica,0.5210114757159877,0_50_1_00_ha,49,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,cba425da-3697-4979-8761-ef95dc65e67b,south_calabria,current_high_confidence,0.07361503306747762,low,Bassa affidabilità diagnostica,0.500581139024841,0_50_1_00_ha,38,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,0c18bf4e-4218-41c9-b917-00587fc226df,south_calabria,current_high_confidence,0.0736370918329626,low,Bassa affidabilità diagnostica,0.5413399910980844,0_50_1_00_ha,45,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,b3c6c664-8d4b-4c9f-8262-e796a59edce7,south_calabria,current_high_confidence,0.07401988731023561,low,Bassa affidabilità diagnostica,0.5647580652622688,0_50_1_00_ha,46,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,92daacf7-0bb2-4ae3-a26a-972975de0bed,south_calabria,current_high_confidence,0.07419607251150963,low,Bassa affidabilità diagnostica,0.5464557345800582,0_50_1_00_ha,42,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,fa4bf9dc-a084-4e22-9ddd-f337878e1f97,south_calabria,current_high_confidence,0.07424397304380671,low,Bassa affidabilità diagnostica,0.5864094917786608,0_50_1_00_ha,47,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,30b512cb-547b-4d28-9f94-ad12cfd031c8,south_calabria,current_high_confidence,0.07440687423854798,low,Bassa affidabilità diagnostica,0.559724583672744,0_50_1_00_ha,48,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,f00c7cf8-01d0-42f5-9a86-9afe2b5f4fc9,south_calabria,current_high_confidence,0.0744646988343523,low,Bassa affidabilità diagnostica,0.5194826695852287,0_50_1_00_ha,39,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,10b8d65e-fb89-4043-a8ba-2aa4b3e2e1c1,south_calabria,current_high_confidence,0.07450506355965011,low,Bassa affidabilità diagnostica,0.5166528230375866,0_50_1_00_ha,46,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,2131cd1c-9e38-4e30-a1fd-00e6a9318694,south_calabria,current_high_confidence,0.07458357621806985,low,Bassa affidabilità diagnostica,0.5126871915828572,0_50_1_00_ha,43,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,fb41f299-6ed2-46d7-9686-110a3dd7b840,south_calabria,current_high_confidence,0.07491715270277925,low,Bassa affidabilità diagnostica,0.5789051657202124,0_50_1_00_ha,49,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,7706f7be-bb20-4243-993a-e95bf4b53ba6,south_calabria,current_high_confidence,0.07496906688658858,low,Bassa affidabilità diagnostica,0.5125981972009371,0_50_1_00_ha,47,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,f53b867a-fe9a-4613-85e9-a4dbd3e8daff,south_calabria,current_high_confidence,0.07572100765955875,low,Bassa affidabilità diagnostica,0.5554841455457507,0_50_1_00_ha,45,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,0535ddbf-6606-4789-b091-492762ef1781,south_calabria,current_high_confidence,0.07575111535372436,low,Bassa affidabilità diagnostica,0.5952424742954576,0_50_1_00_ha,48,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,d518b8fa-abe9-4c3f-afb6-fa920f928f73,south_calabria,current_high_confidence,0.07575609792105152,low,Bassa affidabilità diagnostica,0.5185790171895932,0_50_1_00_ha,48,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,3f24090a-e79a-4ab2-ba74-2096efe8d5ec,south_calabria,current_high_confidence,0.0757928996973843,low,Bassa affidabilità diagnostica,0.5717507820453694,0_50_1_00_ha,46,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,d5cb84db-7e05-4847-8822-c98736393150,south_calabria,current_high_confidence,0.07593642169840635,low,Bassa affidabilità diagnostica,0.5083720585269782,0_50_1_00_ha,36,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,2526534f-cd9b-48bf-beb9-9f7046ce7a5e,south_calabria,current_high_confidence,0.07610265523797657,low,Bassa affidabilità diagnostica,0.5837545488937464,0_50_1_00_ha,50,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,b4c8ba36-d462-4be3-8231-ed36fca369e3,south_calabria,current_high_confidence,0.0763679527166309,low,Bassa affidabilità diagnostica,0.5302734381744124,0_50_1_00_ha,48,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,481b0ad4-af3a-4b80-9fa1-7558d580a7b2,south_calabria,current_high_confidence,0.07702373549000971,low,Bassa affidabilità diagnostica,0.5250828526588464,0_50_1_00_ha,50,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,9f9ccf8c-714c-4582-94a0-ea427fc1276b,south_calabria,current_high_confidence,0.07718212972941847,low,Bassa affidabilità diagnostica,0.5560251367240235,0_50_1_00_ha,47,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,aa1a8240-83f6-40ce-a008-ca1f9b382e8e,south_calabria,current_high_confidence,0.07748888048208709,low,Bassa affidabilità diagnostica,0.5335404164325387,0_50_1_00_ha,47,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,81054a81-523c-47e0-b7a2-98076afeaeb5,south_calabria,current_high_confidence,0.07758968443271821,low,Bassa affidabilità diagnostica,0.5344240777239897,0_50_1_00_ha,37,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,6dea7062-b846-4003-a5b2-d4fa8b6d053a,south_calabria,current_high_confidence,0.07762892642429549,low,Bassa affidabilità diagnostica,0.6371702791976322,0_50_1_00_ha,49,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,8a42c594-95e1-4780-83a1-b7158346e464,south_calabria,current_high_confidence,0.0776601705885576,low,Bassa affidabilità diagnostica,0.5481531354584058,0_50_1_00_ha,45,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,f6fbb0c0-cb1a-4c49-9b35-418ac6c9f825,south_calabria,current_high_confidence,0.07795723329863208,low,Bassa affidabilità diagnostica,0.6319329697678819,0_50_1_00_ha,49,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,fc54da96-b9ee-47cb-94ca-7d1695ef33fd,south_calabria,current_high_confidence,0.07801510645064956,low,Bassa affidabilità diagnostica,0.5113317201982053,0_50_1_00_ha,46,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,5d4660b2-6af7-43c6-ba14-a59a1e16a304,south_calabria,current_high_confidence,0.07814924538857569,low,Bassa affidabilità diagnostica,0.5515792595744728,0_50_1_00_ha,38,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,304053d6-1e12-4b8a-82ab-3f3d298b2522,south_calabria,current_high_confidence,0.0782500582905177,low,Bassa affidabilità diagnostica,0.5596323873994393,0_50_1_00_ha,41,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,ab539704-1164-41f7-8758-fca8ed7517d7,south_calabria,current_high_confidence,0.07844298206590702,low,Bassa affidabilità diagnostica,0.6009613475963794,0_50_1_00_ha,46,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,9583536c-27b5-4821-aa11-14fce3c747d0,south_calabria,current_high_confidence,0.07864710046723378,low,Bassa affidabilità diagnostica,0.5726416135382683,0_50_1_00_ha,47,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,b65cb9cc-8678-4885-b69e-981f7757c6b8,south_calabria,current_high_confidence,0.07873494175069748,low,Bassa affidabilità diagnostica,0.6681791933765571,0_50_1_00_ha,50,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
low_bottom,acccd93f-1a63-4b9e-a7a8-99ca2ea4434c,south_calabria,current_high_confidence,0.07880602651187195,low,Bassa affidabilità diagnostica,0.5392073098498952,0_50_1_00_ha,40,1,21_50,singlepart,True,False,False,False,True,False,regional_reliability_score_exp_v3,experimental
